product_name,series,skus,section,detail,anwendung,material,suitability
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Sperrholz,1 out of 3
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Laminiertes Sperrholz,1 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,"Zwei komplette DP-Schneidblätter, auf vier spiralförmige Flügel verteilt",,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,Körper aus rostfreiem Stahl mit einer Härte von mehr als 28 HRC,,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,Weiterentwickelte Ausführung des Z1+1-Schaftfräsers,,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,Aggressivere axiale Schnittwinkel für eine optimierte Spanabfuhr,,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Anwendung,,Fräsen,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Anwendung,,Fügen,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Anwendung,,Falzen,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Anwendung,,Nesten,,
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Sperrholz,2 out of 3
Diamant Fräser Z2+2 PRO DTL,DTL,DTL.12.025.12.0SR | DTL.12.028.12.0SR | DTL.12.035.12.0SR | DTL.12.043.12.0SR | DTL.12.025.12.5SR | DTL.12.035.12.5SR | DTL.16.025.16.0SR | DTL.16.028.16.0SR | DTL.16.035.16.0SR | DTL.16.043.16.0SR | DTL.18.025.20.0SR | DTL.18.035.20.0SR | DTL.18.043.20.0SR | DTL.18.052.20.0SR | DTL.20.025.20.0SR | DTL.20.028.20.0SR | DTL.20.035.20.0SR | DTL.20.043.20.0SR | DTL.20.052.20.0SR,Material,,,Laminiertes Sperrholz,2 out of 3
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Technische Details,"Drei komplette DP-Schneidblätter, auf drei spiralförmige Flügel verteilt",,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Technische Details,Körper aus speziellem Edelstahl,,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Technische Details,"Kann nachgeschärft werden: H4 (4–5 Nachschärfungen), H4,5 (5–6 Nachschärfungen)",,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Anwendung,,Fräsen,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Anwendung,,Fügen,,
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Laminierte MDF,3 out of 3
